location,wind_avg,precip,temp_avg,temp_max,temp_min,timestamp
San Francisco,10.07,0,61,67,57,2020-10-08 00:00:00
San Francisco,6.04,0,61,71,58,2020-10-09 00:00:00
San Francisco,6.93,0,64,74,58,2020-10-10 00:00:00
San Francisco,9.17,0,65,77,56,2020-10-11 00:00:00
San Francisco,5.82,0,65,83,55,2020-10-12 00:00:00
San Francisco,6.93,0,67,84,58,2020-10-13 00:00:00
San Francisco,6.26,0,70,88,61,2020-10-14 00:00:00
San Francisco,3.8,0,74,91,62,2020-10-15 00:00:00
San Francisco,7.61,0,78,94,63,2020-10-16 00:00:00
San Francisco,3.8,0,73,91,61,2020-10-17 00:00:00
San Francisco,8.5,0,70,83,58,2020-10-18 00:00:00
San Francisco,10.29,0,63,79,55,2020-10-19 00:00:00
San Francisco,7.16,0,62,81,54,2020-10-20 00:00:00
San Francisco,8.28,0,65,79,56,2020-10-21 00:00:00
San Francisco,9.4,0,62,73,55,2020-10-22 00:00:00
San Francisco,7.61,0,60,72,52,2020-10-23 00:00:00
San Francisco,6.93,0,60,71,52,2020-10-24 00:00:00
San Francisco,10.51,0,61,71,56,2020-10-25 00:00:00
San Francisco,11.41,0,64,77,55,2020-10-26 00:00:00
San Francisco,6.04,0,65,77,54,2020-10-27 00:00:00
San Francisco,5.14,0,62,74,52,2020-10-28 00:00:00
San Francisco,6.49,0,60,73,49,2020-10-29 00:00:00
San Francisco,9.62,0,58,65,49,2020-10-30 00:00:00
San Francisco,5.82,0,57,76,47,2020-10-31 00:00:00
San Francisco,3.8,0,60,77,50,2020-11-01 00:00:00
San Francisco,7.83,0,61,73,52,2020-11-02 00:00:00
San Francisco,12.97,0,57,67,50,2020-11-03 00:00:00
San Francisco,8.5,0,58,73,54,2020-11-04 00:00:00
San Francisco,8.5,0,61,80,55,2020-11-05 00:00:00
San Francisco,17,0,60,62,52,2020-11-06 00:00:00
San Francisco,12.75,0,54,62,49,2020-11-07 00:00:00
San Francisco,19.91,0.03,54,57,46,2020-11-08 00:00:00
San Francisco,5.14,0,49,60,41,2020-11-09 00:00:00
San Francisco,5.59,0,50,61,41,2020-11-10 00:00:00
San Francisco,6.93,0,56,60,50,2020-11-11 00:00:00
San Francisco,6.49,0,53,62,44,2020-11-12 00:00:00
San Francisco,9.4,0.01,53,60,47,2020-11-13 00:00:00
San Francisco,5.14,0,54,61,47,2020-11-14 00:00:00
San Francisco,3.36,0,52,67,43,2020-11-15 00:00:00
San Francisco,2.91,0,58,69,49,2020-11-16 00:00:00
San Francisco,13.2,0.14,60,66,53,2020-11-17 00:00:00
San Francisco,7.38,0.13,59,65,49,2020-11-18 00:00:00
San Francisco,6.26,0,55,65,45,2020-11-19 00:00:00
San Francisco,3.58,0,53,65,45,2020-11-20 00:00:00
San Francisco,2.24,0,53,65,44,2020-11-21 00:00:00
San Francisco,9.4,0,51,58,42,2020-11-22 00:00:00
San Francisco,8.72,0,54,61,48,2020-11-23 00:00:00
San Francisco,6.04,0,52,64,44,2020-11-24 00:00:00
San Francisco,13.2,0,55,61,49,2020-11-25 00:00:00
San Francisco,10.74,0,54,63,44,2020-11-26 00:00:00
San Francisco,2.68,0,53,66,41,2020-11-27 00:00:00
San Francisco,2.24,0,51,64,41,2020-11-28 00:00:00
San Francisco,3.8,0,50,59,41,2020-11-29 00:00:00
San Francisco,7.83,0,51,62,41,2020-11-30 00:00:00
San Francisco,5.14,0,51,62,44,2020-12-01 00:00:00
San Francisco,4.7,0,53,66,44,2020-12-02 00:00:00
San Francisco,3.36,0,53,61,47,2020-12-03 00:00:00
San Francisco,2.91,0,53,61,45,2020-12-04 00:00:00
San Francisco,4.47,0,53,61,44,2020-12-05 00:00:00
San Francisco,4.7,0,52,62,46,2020-12-06 00:00:00
San Francisco,4.47,0,57,73,46,2020-12-07 00:00:00
San Francisco,4.25,0,57,72,46,2020-12-08 00:00:00
San Francisco,2.91,0,56,66,46,2020-12-09 00:00:00
San Francisco,11.18,0,55,62,47,2020-12-10 00:00:00
San Francisco,9.17,0.29,53,60,50,2020-12-11 00:00:00
San Francisco,11.41,0.02,56,60,51,2020-12-12 00:00:00
San Francisco,9.4,0.39,54,60,50,2020-12-13 00:00:00
San Francisco,6.93,0,53,58,45,2020-12-14 00:00:00
San Francisco,3.8,0,50,58,46,2020-12-15 00:00:00
San Francisco,4.47,0,51,58,45,2020-12-16 00:00:00
San Francisco,14.54,0.44,56,58,48,2020-12-17 00:00:00
San Francisco,4.92,0,51,63,42,2020-12-18 00:00:00
San Francisco,2.68,0,50,61,42,2020-12-19 00:00:00
San Francisco,2.46,0,51,62,42,2020-12-20 00:00:00
San Francisco,5.14,0,51,58,43,2020-12-21 00:00:00
San Francisco,6.26,0,53,60,48,2020-12-22 00:00:00
San Francisco,7.61,0,51,60,42,2020-12-23 00:00:00
San Francisco,5.37,0,50,56,44,2020-12-24 00:00:00
San Francisco,9.62,0.16,53,64,45,2020-12-25 00:00:00
San Francisco,8.72,0,57,61,49,2020-12-26 00:00:00
San Francisco,4.7,0,51,57,46,2020-12-27 00:00:00
San Francisco,9.17,0.02,52,56,47,2020-12-28 00:00:00
San Francisco,4.25,0,50,61,41,2020-12-29 00:00:00
San Francisco,7.61,0.04,50,57,40,2020-12-30 00:00:00
San Francisco,9.84,0.03,54,60,47,2020-12-31 00:00:00
San Francisco,4.03,0,50,60,43,2021-01-01 00:00:00
San Francisco,2.91,0.19,51,54,50,2021-01-02 00:00:00
San Francisco,2.46,0,52,53,49,2021-01-03 00:00:00
San Francisco,11.41,0.3,55,62,51,2021-01-04 00:00:00
San Francisco,3.8,0,52,58,45,2021-01-05 00:00:00
San Francisco,2.91,0.02,48,56,42,2021-01-06 00:00:00
San Francisco,4.92,0,51,58,44,2021-01-07 00:00:00
San Francisco,4.03,0,53,58,48,2021-01-08 00:00:00
San Francisco,4.47,0,51,61,42,2021-01-09 00:00:00
San Francisco,4.25,0,51,58,43,2021-01-10 00:00:00
San Francisco,4.7,0,52,61,45,2021-01-11 00:00:00
San Francisco,2.01,0,53,58,49,2021-01-12 00:00:00
San Francisco,3.13,0,56,68,50,2021-01-13 00:00:00
San Francisco,5.37,0,56,69,50,2021-01-14 00:00:00
San Francisco,2.91,0,54,63,47,2021-01-15 00:00:00
San Francisco,5.59,0,57,67,49,2021-01-16 00:00:00
San Francisco,4.03,0,56,74,48,2021-01-17 00:00:00
San Francisco,10.29,0,60,74,50,2021-01-18 00:00:00
San Francisco,23.71,0,62,66,49,2021-01-19 00:00:00
San Francisco,5.59,0,55,67,47,2021-01-20 00:00:00
San Francisco,6.93,0,52,58,42,2021-01-21 00:00:00
San Francisco,8.05,0.07,52,55,49,2021-01-22 00:00:00
San Francisco,7.83,0,52,57,46,2021-01-23 00:00:00
San Francisco,12.75,0.15,51,53,46,2021-01-24 00:00:00
San Francisco,23.71,0,49,54,46,2021-01-25 00:00:00
San Francisco,13.65,0.72,47,52,39,2021-01-26 00:00:00
San Francisco,12.53,0.77,51,55,47,2021-01-27 00:00:00
San Francisco,6.71,0.57,51,54,48,2021-01-28 00:00:00
San Francisco,4.25,0.13,49,57,43,2021-01-29 00:00:00
San Francisco,2.24,0,51,58,47,2021-01-30 00:00:00
San Francisco,2.68,0,55,61,50,2021-01-31 00:00:00
San Francisco,9.62,0.35,55,65,48,2021-02-01 00:00:00
San Francisco,6.49,0.18,57,61,51,2021-02-02 00:00:00
San Francisco,8.28,0,52,59,43,2021-02-03 00:00:00
San Francisco,6.26,0,53,62,45,2021-02-04 00:00:00
San Francisco,4.92,0,52,67,43,2021-02-05 00:00:00
San Francisco,5.59,0,53,67,44,2021-02-06 00:00:00
San Francisco,6.26,0,53,67,44,2021-02-07 00:00:00
San Francisco,6.71,0,52,58,43,2021-02-08 00:00:00
San Francisco,6.26,0,54,60,51,2021-02-09 00:00:00
San Francisco,8.5,0,54,62,49,2021-02-10 00:00:00
San Francisco,7.61,0.43,53,57,45,2021-02-11 00:00:00
San Francisco,17.22,0,55,60,51,2021-02-12 00:00:00
San Francisco,18.12,0.05,55,60,50,2021-02-13 00:00:00
San Francisco,9.17,0.01,53,58,50,2021-02-14 00:00:00
San Francisco,11.86,0.14,56,59,52,2021-02-15 00:00:00
San Francisco,14.99,0,53,58,49,2021-02-16 00:00:00
San Francisco,8.95,0,52,64,44,2021-02-17 00:00:00
San Francisco,4.25,0,52,65,43,2021-02-18 00:00:00
San Francisco,8.95,0.03,56,60,51,2021-02-19 00:00:00
San Francisco,15.66,0.06,54,60,50,2021-02-20 00:00:00
San Francisco,5.59,0,53,64,44,2021-02-21 00:00:00
San Francisco,4.92,0,56,72,46,2021-02-22 00:00:00
San Francisco,8.5,0,59,76,50,2021-02-23 00:00:00
San Francisco,8.05,0,57,71,49,2021-02-24 00:00:00
San Francisco,11.18,0,60,66,50,2021-02-25 00:00:00
San Francisco,16.55,0,54,61,47,2021-02-26 00:00:00
San Francisco,11.86,0,52,61,45,2021-02-27 00:00:00
San Francisco,6.26,0,55,69,48,2021-02-28 00:00:00
San Francisco,6.04,0,55,69,45,2021-03-01 00:00:00
San Francisco,8.05,0,55,65,44,2021-03-02 00:00:00
San Francisco,5.82,0,55,64,48,2021-03-03 00:00:00
San Francisco,5.82,0,53,63,45,2021-03-04 00:00:00
San Francisco,9.62,0.21,55,65,46,2021-03-05 00:00:00
San Francisco,11.86,0.01,55,58,47,2021-03-06 00:00:00
San Francisco,9.84,0,52,60,44,2021-03-07 00:00:00
San Francisco,11.18,0,53,59,45,2021-03-08 00:00:00
San Francisco,10.51,0.2,53,60,48,2021-03-09 00:00:00
San Francisco,7.38,0.47,50,56,45,2021-03-10 00:00:00
San Francisco,10.07,0.09,49,59,43,2021-03-11 00:00:00
San Francisco,9.62,0,52,65,43,2021-03-12 00:00:00
San Francisco,12.97,0,53,56,50,2021-03-13 00:00:00
San Francisco,12.3,0.17,53,58,47,2021-03-14 00:00:00
San Francisco,18.79,0.03,50,55,45,2021-03-15 00:00:00
San Francisco,9.62,0,50,57,43,2021-03-16 00:00:00
San Francisco,5.82,0,49,56,43,2021-03-17 00:00:00
San Francisco,8.5,0.16,53,58,51,2021-03-18 00:00:00
San Francisco,8.05,0.01,56,61,51,2021-03-19 00:00:00
San Francisco,14.32,0.03,54,58,48,2021-03-20 00:00:00
San Francisco,13.42,0,52,61,44,2021-03-21 00:00:00
San Francisco,19.69,0,53,61,49,2021-03-22 00:00:00
San Francisco,16.33,0,55,66,47,2021-03-23 00:00:00
San Francisco,13.42,0,62,69,51,2021-03-24 00:00:00
San Francisco,18.79,0,54,60,48,2021-03-25 00:00:00
San Francisco,7.16,0,54,71,45,2021-03-26 00:00:00
San Francisco,8.05,0,57,77,46,2021-03-27 00:00:00
San Francisco,10.51,0,58,68,48,2021-03-28 00:00:00
San Francisco,13.2,0,53,63,48,2021-03-29 00:00:00
San Francisco,4.92,0,59,77,49,2021-03-30 00:00:00
San Francisco,5.82,0,64,81,54,2021-03-31 00:00:00
San Francisco,6.71,0,66,84,54,2021-04-01 00:00:00
San Francisco,14.54,0,60,70,50,2021-04-02 00:00:00
San Francisco,11.41,0,55,63,51,2021-04-03 00:00:00
San Francisco,12.97,0,56,62,52,2021-04-04 00:00:00
San Francisco,11.86,0,54,57,52,2021-04-05 00:00:00
San Francisco,12.3,0,54,63,50,2021-04-06 00:00:00
San Francisco,16.55,0,54,59,50,2021-04-07 00:00:00
San Francisco,17.22,0,54,62,51,2021-04-08 00:00:00
San Francisco,21.92,0,54,59,50,2021-04-09 00:00:00
San Francisco,15.43,0,54,64,49,2021-04-10 00:00:00
San Francisco,9.84,0,55,68,48,2021-04-11 00:00:00
San Francisco,10.74,0,55,66,48,2021-04-12 00:00:00
San Francisco,16.11,0,55,61,51,2021-04-13 00:00:00
San Francisco,8.05,0,56,69,49,2021-04-14 00:00:00
San Francisco,10.51,0,56,65,47,2021-04-15 00:00:00
San Francisco,14.54,0,54,60,48,2021-04-16 00:00:00
San Francisco,15.21,0,54,62,51,2021-04-17 00:00:00
San Francisco,11.63,0,58,76,48,2021-04-18 00:00:00
San Francisco,14.76,0,56,63,50,2021-04-19 00:00:00
San Francisco,19.91,0,55,60,53,2021-04-20 00:00:00
San Francisco,9.17,0,56,64,51,2021-04-21 00:00:00
San Francisco,10.74,0,55,62,50,2021-04-22 00:00:00
San Francisco,10.51,0,56,68,52,2021-04-23 00:00:00
San Francisco,9.17,0,56,66,51,2021-04-24 00:00:00
San Francisco,10.07,0,56,60,51,2021-04-25 00:00:00
San Francisco,14.76,0,55,62,49,2021-04-26 00:00:00
San Francisco,11.86,0,56,70,48,2021-04-27 00:00:00
San Francisco,10.29,0,61,83,50,2021-04-28 00:00:00
San Francisco,15.88,0,59,63,52,2021-04-29 00:00:00
San Francisco,15.88,0,57,62,53,2021-04-30 00:00:00
San Francisco,21.03,0,56,61,53,2021-05-01 00:00:00
San Francisco,21.25,0,57,67,52,2021-05-02 00:00:00
San Francisco,12.75,0,60,77,50,2021-05-03 00:00:00
San Francisco,15.21,0,62,72,54,2021-05-04 00:00:00
San Francisco,13.42,0,59,70,51,2021-05-05 00:00:00
San Francisco,17.67,0,55,64,50,2021-05-06 00:00:00
San Francisco,19.01,0,57,66,52,2021-05-07 00:00:00
San Francisco,14.54,0,61,79,50,2021-05-08 00:00:00
San Francisco,17.67,0,63,76,54,2021-05-09 00:00:00
San Francisco,10.96,0,62,84,52,2021-05-10 00:00:00
San Francisco,11.86,0,62,72,51,2021-05-11 00:00:00
San Francisco,12.53,0,57,68,50,2021-05-12 00:00:00
San Francisco,11.86,0,57,68,52,2021-05-13 00:00:00
San Francisco,16.11,0,55,61,52,2021-05-14 00:00:00
San Francisco,10.07,0,55,64,52,2021-05-15 00:00:00
San Francisco,10.29,0,58,67,53,2021-05-16 00:00:00
San Francisco,14.76,0,57,62,53,2021-05-17 00:00:00
San Francisco,18.12,0,58,68,54,2021-05-18 00:00:00
San Francisco,30.2,0,57,62,52,2021-05-19 00:00:00
San Francisco,21.03,0,56,65,50,2021-05-20 00:00:00
San Francisco,17.9,0,56,64,51,2021-05-21 00:00:00
San Francisco,10.51,0,58,70,49,2021-05-22 00:00:00
San Francisco,14.54,0,58,65,53,2021-05-23 00:00:00
San Francisco,19.01,0,56,65,51,2021-05-24 00:00:00
San Francisco,18.79,0,59,65,54,2021-05-25 00:00:00
San Francisco,14.76,0,58,66,52,2021-05-26 00:00:00
San Francisco,19.24,0,58,68,53,2021-05-27 00:00:00
San Francisco,13.2,0,61,68,54,2021-05-28 00:00:00
San Francisco,14.54,0,57,60,54,2021-05-29 00:00:00
San Francisco,11.63,0,59,73,53,2021-05-30 00:00:00
San Francisco,10.51,0,62,76,52,2021-05-31 00:00:00
San Francisco,13.42,0,63,72,54,2021-06-01 00:00:00
San Francisco,13.87,0,59,67,53,2021-06-02 00:00:00
San Francisco,12.08,0,60,72,54,2021-06-03 00:00:00
San Francisco,12.75,0,61,68,56,2021-06-04 00:00:00
San Francisco,11.18,0,63,74,55,2021-06-05 00:00:00
San Francisco,16.78,0,62,73,55,2021-06-06 00:00:00
San Francisco,22.82,0,60,66,55,2021-06-07 00:00:00
San Francisco,16.55,0,60,67,55,2021-06-08 00:00:00
San Francisco,15.66,0,60,67,55,2021-06-09 00:00:00
San Francisco,15.88,0,61,69,55,2021-06-10 00:00:00
San Francisco,11.41,0,62,73,55,2021-06-11 00:00:00
San Francisco,12.53,0,68,78,62,2021-06-12 00:00:00
San Francisco,10.29,0,67,77,57,2021-06-13 00:00:00
San Francisco,13.87,0,68,73,60,2021-06-14 00:00:00
San Francisco,19.91,0,64,74,56,2021-06-15 00:00:00
San Francisco,11.86,0,68,86,58,2021-06-16 00:00:00
San Francisco,11.63,0,71,90,62,2021-06-17 00:00:00
San Francisco,11.41,0,70,84,60,2021-06-18 00:00:00
San Francisco,9.62,0,67,79,60,2021-06-19 00:00:00
San Francisco,9.84,0,65,76,58,2021-06-20 00:00:00
San Francisco,7.61,0,66,75,60,2021-06-21 00:00:00
San Francisco,11.63,0,68,76,64,2021-06-22 00:00:00
San Francisco,10.51,0,68,74,62,2021-06-23 00:00:00
San Francisco,13.65,0,66,75,61,2021-06-24 00:00:00
San Francisco,13.42,0,63,71,58,2021-06-25 00:00:00
San Francisco,15.43,0,63,70,59,2021-06-26 00:00:00
San Francisco,14.32,0,63,71,60,2021-06-27 00:00:00
San Francisco,16.11,0,62,69,59,2021-06-28 00:00:00
San Francisco,15.66,0,63,71,59,2021-06-29 00:00:00
San Francisco,14.32,0,65,72,60,2021-06-30 00:00:00
San Francisco,12.75,0,66,76,61,2021-07-01 00:00:00
San Francisco,12.3,0,66,78,60,2021-07-02 00:00:00
San Francisco,12.53,0,65,75,61,2021-07-03 00:00:00
San Francisco,9.4,0,66,77,60,2021-07-04 00:00:00
San Francisco,12.3,0,65,73,60,2021-07-05 00:00:00
San Francisco,17,0,63,69,59,2021-07-06 00:00:00
San Francisco,15.88,0,61,67,57,2021-07-07 00:00:00
San Francisco,9.62,0,64,74,59,2021-07-08 00:00:00
San Francisco,15.66,0,67,75,58,2021-07-09 00:00:00
San Francisco,17.67,0,63,72,57,2021-07-10 00:00:00
San Francisco,17,0,62,70,57,2021-07-11 00:00:00
San Francisco,15.21,0,62,69,57,2021-07-12 00:00:00
San Francisco,13.87,0,62,76,55,2021-07-13 00:00:00
San Francisco,9.62,0,60,73,55,2021-07-14 00:00:00
San Francisco,15.21,0,60,65,54,2021-07-15 00:00:00
San Francisco,10.51,0,59,70,55,2021-07-16 00:00:00
San Francisco,11.41,0,60,72,54,2021-07-17 00:00:00
San Francisco,12.97,0,62,74,55,2021-07-18 00:00:00
San Francisco,12.97,0,61,70,56,2021-07-19 00:00:00
San Francisco,12.97,0,60,66,55,2021-07-20 00:00:00
San Francisco,13.2,0,61,68,55,2021-07-21 00:00:00
San Francisco,13.87,0,60,66,55,2021-07-22 00:00:00
San Francisco,9.84,0,61,75,53,2021-07-23 00:00:00
San Francisco,11.41,0,61,70,55,2021-07-24 00:00:00
San Francisco,11.41,0,61,71,56,2021-07-25 00:00:00
San Francisco,7.38,0,62,75,57,2021-07-26 00:00:00
San Francisco,11.41,0,65,75,58,2021-07-27 00:00:00
San Francisco,14.09,0,63,74,56,2021-07-28 00:00:00
San Francisco,12.3,0,63,72,57,2021-07-29 00:00:00
San Francisco,12.08,0,62,71,56,2021-07-30 00:00:00
San Francisco,9.4,0,64,75,58,2021-07-31 00:00:00
San Francisco,10.51,0,64,73,58,2021-08-01 00:00:00
San Francisco,13.42,0,65,71,55,2021-08-02 00:00:00
San Francisco,12.75,0,60,68,55,2021-08-03 00:00:00
San Francisco,11.41,0,60,68,56,2021-08-04 00:00:00
San Francisco,13.87,0,61,68,58,2021-08-05 00:00:00
San Francisco,10.74,0,63,75,58,2021-08-06 00:00:00
San Francisco,9.84,0,62,75,56,2021-08-07 00:00:00
San Francisco,10.74,0,63,74,57,2021-08-08 00:00:00
San Francisco,9.4,0,63,75,57,2021-08-09 00:00:00
San Francisco,11.63,0,64,75,58,2021-08-10 00:00:00
San Francisco,15.43,0,62,70,57,2021-08-11 00:00:00
San Francisco,13.42,0,63,71,59,2021-08-12 00:00:00
San Francisco,12.53,0,63,71,58,2021-08-13 00:00:00
San Francisco,12.97,0,63,70,58,2021-08-14 00:00:00
San Francisco,13.42,0,63,71,58,2021-08-15 00:00:00
San Francisco,18.12,0,63,73,58,2021-08-16 00:00:00
San Francisco,10.51,0,65,76,59,2021-08-17 00:00:00
San Francisco,7.38,0,64,75,58,2021-08-18 00:00:00
San Francisco,8.72,0,65,73,59,2021-08-19 00:00:00
San Francisco,6.26,0,64,73,60,2021-08-20 00:00:00
San Francisco,10.74,0,64,71,59,2021-08-21 00:00:00
San Francisco,8.05,0,63,73,58,2021-08-22 00:00:00
San Francisco,6.71,0,62,73,56,2021-08-23 00:00:00
San Francisco,8.5,0,62,71,56,2021-08-24 00:00:00
San Francisco,11.18,0,62,69,56,2021-08-25 00:00:00
San Francisco,9.4,0,62,77,55,2021-08-26 00:00:00
San Francisco,9.17,0,67,88,59,2021-08-27 00:00:00
San Francisco,9.17,0,70,89,60,2021-08-28 00:00:00
San Francisco,13.87,0,66,75,58,2021-08-29 00:00:00
San Francisco,11.86,0,62,71,56,2021-08-30 00:00:00
San Francisco,8.5,0,63,74,55,2021-08-31 00:00:00
San Francisco,9.62,0,62,71,55,2021-09-01 00:00:00
San Francisco,8.5,0,61,69,57,2021-09-02 00:00:00
San Francisco,10.96,0,61,67,55,2021-09-03 00:00:00
San Francisco,11.63,0,60,73,54,2021-09-04 00:00:00
San Francisco,10.51,0,60,78,53,2021-09-05 00:00:00
San Francisco,10.51,0,63,82,55,2021-09-06 00:00:00
San Francisco,13.2,0,65,75,58,2021-09-07 00:00:00
San Francisco,15.43,0,65,75,60,2021-09-08 00:00:00
San Francisco,14.32,0,62,69,58,2021-09-09 00:00:00
San Francisco,11.86,0,62,68,59,2021-09-10 00:00:00
San Francisco,12.3,0,62,70,57,2021-09-11 00:00:00
San Francisco,11.63,0,62,75,55,2021-09-12 00:00:00
San Francisco,13.2,0,63,72,58,2021-09-13 00:00:00
San Francisco,10.74,0,61,72,54,2021-09-14 00:00:00
San Francisco,8.72,0,61,70,57,2021-09-15 00:00:00
San Francisco,6.71,0,60,68,55,2021-09-16 00:00:00
San Francisco,8.5,0,61,70,55,2021-09-17 00:00:00
San Francisco,6.93,0,62,71,57,2021-09-18 00:00:00
San Francisco,13.2,0,65,71,60,2021-09-19 00:00:00
San Francisco,5.37,0,66,86,56,2021-09-20 00:00:00
San Francisco,6.26,0,73,90,62,2021-09-21 00:00:00
San Francisco,12.08,0,69,73,55,2021-09-22 00:00:00
San Francisco,9.4,0,61,82,54,2021-09-23 00:00:00
San Francisco,12.53,0,62,72,55,2021-09-24 00:00:00
San Francisco,10.96,0,61,67,57,2021-09-25 00:00:00
San Francisco,12.3,0,61,66,59,2021-09-26 00:00:00
San Francisco,9.62,0,63,72,59,2021-09-27 00:00:00
San Francisco,15.21,0,63,71,57,2021-09-28 00:00:00
San Francisco,8.95,0,61,73,53,2021-09-29 00:00:00
San Francisco,6.93,0,63,83,54,2021-09-30 00:00:00
San Francisco,8.05,0,66,80,56,2021-10-01 00:00:00
San Francisco,7.61,0,66,82,57,2021-10-02 00:00:00
San Francisco,7.38,0,67,87,57,2021-10-03 00:00:00
San Francisco,8.5,0,68,79,55,2021-10-04 00:00:00
San Francisco,11.41,0,60,68,54,2021-10-05 00:00:00
San Francisco,10.07,0,60,66,56,2021-10-06 00:00:00
San Francisco,13.2,0,58,62,56,2021-10-07 00:00:00
San Francisco,15.21,0,58,64,55,2021-10-08 00:00:00
San Francisco,7.61,0,60,72,55,2021-10-09 00:00:00
San Francisco,13.65,0,60,72,52,2021-10-10 00:00:00
San Francisco,19.91,0,59,64,54,2021-10-11 00:00:00
San Francisco,17.22,0,60,67,51,2021-10-12 00:00:00
San Francisco,8.72,0,56,62,50,2021-10-13 00:00:00
San Francisco,5.82,0,57,74,50,2021-10-14 00:00:00
San Francisco,4.03,0,61,79,51,2021-10-15 00:00:00
San Francisco,5.14,0,64,83,54,2021-10-16 00:00:00
San Francisco,9.84,0.03,63,70,53,2021-10-17 00:00:00
San Francisco,10.96,0,56,61,51,2021-10-18 00:00:00
San Francisco,9.17,0,55,67,48,2021-10-19 00:00:00
San Francisco,8.28,0.29,60,67,55,2021-10-20 00:00:00
San Francisco,8.28,0.44,63,70,61,2021-10-21 00:00:00
San Francisco,9.17,0.46,63,65,56,2021-10-22 00:00:00
San Francisco,8.5,0.26,59,65,54,2021-10-23 00:00:00
San Francisco,22.82,4.02,62,65,57,2021-10-24 00:00:00
San Francisco,12.3,0.34,59,63,54,2021-10-25 00:00:00
San Francisco,5.82,0,58,64,54,2021-10-26 00:00:00
San Francisco,6.71,0,61,71,56,2021-10-27 00:00:00
San Francisco,4.25,0,63,75,57,2021-10-28 00:00:00
San Francisco,7.61,0,63,73,56,2021-10-29 00:00:00
San Francisco,6.26,0,60,64,57,2021-10-30 00:00:00
San Francisco,4.7,0,59,63,56,2021-10-31 00:00:00
San Francisco,6.93,0.13,61,66,60,2021-11-01 00:00:00
San Francisco,5.37,0,62,66,59,2021-11-02 00:00:00
San Francisco,4.7,0,60,71,55,2021-11-03 00:00:00
San Francisco,10.96,0.06,64,65,56,2021-11-04 00:00:00
San Francisco,7.83,0,58,65,53,2021-11-05 00:00:00
San Francisco,8.5,0,58,63,54,2021-11-06 00:00:00
San Francisco,8.72,0,56,62,47,2021-11-07 00:00:00
San Francisco,7.38,0.28,54,63,48,2021-11-08 00:00:00
San Francisco,8.5,0.15,58,65,52,2021-11-09 00:00:00
San Francisco,5.37,0,60,65,56,2021-11-10 00:00:00
San Francisco,2.68,0,59,68,53,2021-11-11 00:00:00
San Francisco,3.8,0,60,71,54,2021-11-12 00:00:00
San Francisco,3.36,0,60,66,54,2021-11-13 00:00:00
San Francisco,5.37,0,60,66,55,2021-11-14 00:00:00
San Francisco,5.82,0,59,61,55,2021-11-15 00:00:00
San Francisco,6.93,0,58,63,53,2021-11-16 00:00:00
San Francisco,2.46,0,57,67,49,2021-11-17 00:00:00
San Francisco,4.25,0,56,61,51,2021-11-18 00:00:00
San Francisco,4.7,0.01,56,61,53,2021-11-19 00:00:00
San Francisco,5.82,0,58,66,51,2021-11-20 00:00:00
San Francisco,5.14,0,57,68,48,2021-11-21 00:00:00
San Francisco,3.13,0,57,66,47,2021-11-22 00:00:00
San Francisco,8.5,0,56,63,48,2021-11-23 00:00:00
San Francisco,2.01,0,55,66,46,2021-11-24 00:00:00
San Francisco,3.8,0,56,64,46,2021-11-25 00:00:00
San Francisco,5.59,0,56,66,49,2021-11-26 00:00:00
San Francisco,2.46,0,55,67,48,2021-11-27 00:00:00
San Francisco,2.01,0,58,70,51,2021-11-28 00:00:00
San Francisco,4.7,0,58,67,51,2021-11-29 00:00:00
San Francisco,1.57,0,56,66,49,2021-11-30 00:00:00
San Francisco,2.91,0,59,70,49,2021-12-01 00:00:00
San Francisco,4.92,0,58,62,49,2021-12-02 00:00:00
San Francisco,4.03,0,54,56,51,2021-12-03 00:00:00
San Francisco,6.26,0,55,58,53,2021-12-04 00:00:00
San Francisco,5.59,0,53,58,49,2021-12-05 00:00:00
San Francisco,4.25,0.02,53,55,50,2021-12-06 00:00:00
San Francisco,5.37,0.05,54,60,51,2021-12-07 00:00:00
San Francisco,7.38,0,54,56,51,2021-12-08 00:00:00
San Francisco,12.3,0.01,54,57,46,2021-12-09 00:00:00
San Francisco,3.8,0,49,57,42,2021-12-10 00:00:00
San Francisco,5.14,0,48,56,39,2021-12-11 00:00:00
San Francisco,12.08,0.7,51,56,48,2021-12-12 00:00:00
San Francisco,14.99,3.14,54,61,46,2021-12-13 00:00:00
San Francisco,10.51,0.21,49,52,43,2021-12-14 00:00:00
San Francisco,16.78,0.36,48,56,44,2021-12-15 00:00:00
San Francisco,7.61,0.28,53,57,48,2021-12-16 00:00:00
San Francisco,5.82,0,49,55,43,2021-12-17 00:00:00
San Francisco,4.7,0,47,52,41,2021-12-18 00:00:00
San Francisco,4.7,0,45,50,41,2021-12-19 00:00:00
San Francisco,10.51,0,48,54,45,2021-12-20 00:00:00
San Francisco,8.28,0.25,47,52,42,2021-12-21 00:00:00
San Francisco,6.26,0.8,49,59,47,2021-12-22 00:00:00
San Francisco,9.4,1.92,55,59,53,2021-12-23 00:00:00
San Francisco,10.96,0.13,54,55,48,2021-12-24 00:00:00
San Francisco,13.42,0.7,52,55,46,2021-12-25 00:00:00
San Francisco,9.17,0.06,48,52,43,2021-12-26 00:00:00
San Francisco,12.53,0.36,49,52,45,2021-12-27 00:00:00
